Sum of electronic and zero-point Energies=          -1440.247722
Sum of electronic and thermal Energies=             -1440.227527
Sum of electronic and thermal Enthalpies=           -1440.226583
Sum of electronic and thermal Free Energies=        -1440.301641

Wiberg:
  0.0001   0.0003   0.0002   0.0001   0.0000   0.0001   0.0000   0.0001   0.0000   0.0000   0.0017   0.0021   0.0208   0.1071   0.0149   1.4327   0.0000   1.3985   0.0093   0.0006   0.0035   0.8975   0.0120   0.0133   0.0058   0.0074   0.0090   0.0004   0.0004   0.0005   0.0000   0.0000   0.0000 
  0.0001   0.0003   0.0004   0.0001   0.0001   0.0000   0.0000   0.0001   0.0000   0.0000   0.0032   0.0112   1.3794   0.0149   0.0993   0.0152   1.3985   0.0000   0.0034   0.0092   0.0091   0.0035   0.8528   0.0801   0.0322   0.0806   0.0020   0.0040   0.0039   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.8980   0.0045   0.0088   0.0005   0.0093   0.0034   0.0000   0.0026   0.0004   0.0007   0.0022   0.0028   0.0007   0.0017   0.0004   0.0000   0.0000   0.0003   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0036   0.9115   0.0035   0.0108   0.0006   0.0092   0.0026   0.0000   0.0006   0.0004   0.0006   0.0001   0.0001   0.0007   0.0022   0.0002   0.0002   0.0002   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0006   0.0109   0.0036   0.9112   0.0035   0.0091   0.0004   0.0006   0.0000   0.0026   0.0005   0.0007   0.0002   0.0001   0.0021   0.0001   0.0001   0.0007   0.0000   0.0000   0.0000 
  0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0095   0.0005   0.0087   0.0045   0.8975   0.0035   0.0007   0.0004   0.0026   0.0000   0.0022   0.0017   0.0007   0.0030   0.0004   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000 
  0.0001   0.0004   0.0013   0.0002   0.0002   0.0001   0.0000   0.0001   0.0000   0.0000   0.0127   0.0063   0.0115   0.0108   0.0043   0.0110   0.0120   0.8528   0.0022   0.0006   0.0005   0.0022   0.0000   1.2986   0.6293   1.2944   0.0008   0.0002   0.0002   0.0000   0.0000   0.0000   0.0000 
  0.0003   0.0004   0.0003   0.0003   0.0001   0.0001   0.0000   0.0001   0.0000   0.0000   0.0036   0.0042   0.0073   0.0012   0.0030   0.0030   0.0133   0.0801   0.0028   0.0001   0.0007   0.0017   1.2986   0.0000   0.1065   0.1710   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000 
  0.0030   0.0057   0.0187   0.0073   0.0008   0.0031   0.0003   0.0009   0.0006   0.0001   0.1675   0.8968   0.0053   0.0013   0.0023   0.0013   0.0058   0.0322   0.0007   0.0001   0.0002   0.0007   0.6293   0.1065   0.0000   0.1052   0.0001   0.0001   0.0001   0.0000   0.0004   0.0007   0.0007 
  0.0001   0.0002   0.0004   0.0002   0.0000   0.0001   0.0000   0.0002   0.0000   0.0000   0.0040   0.0044   0.0127   0.0031   0.0028   0.0012   0.0074   0.0806   0.0017   0.0007   0.0001   0.0030   1.2944   0.1710   0.1052   0.0000   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0102   0.0111   1.0356   0.0112   0.0090   0.0020   0.0004   0.0022   0.0021   0.0004   0.0008   0.0001   0.0001   0.0001   0.0000   0.9154   0.9162   0.9333   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0003   0.0062   0.0030   0.0125   0.0004   0.0040   0.0000   0.0002   0.0001   0.0001   0.0002   0.0001   0.0001   0.0001   0.9154   0.0000   0.0009   0.0008   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0003   0.0059   0.0029   0.0124   0.0004   0.0039   0.0000   0.0002   0.0001   0.0001   0.0002   0.0001   0.0001   0.0001   0.9162   0.0009   0.0000   0.0008   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0081   0.0019   0.0018   0.0005   0.0000   0.0003   0.0002   0.0007   0.0001   0.0000   0.0000   0.0000   0.0000   0.9333   0.0008   0.0008   0.0000   0.0000   0.0000   0.0000 
  0.0092   0.0097   0.0037   0.0097   0.0093   0.9238   0.0025   0.0004   0.0004   0.0025   0.0014   0.0003   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   1.4932   1.4943 
  0.0155   0.0017   0.0115   0.0044   0.0299   0.0712   0.0053   0.0002   0.0006   0.0017   0.0018   0.0013   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0007   0.0000   0.0000   0.0000   0.0000   0.0000   1.4932   0.0000   0.3955 
  0.0293   0.0044   0.0115   0.0017   0.0159   0.0713   0.0018   0.0006   0.0002   0.0052   0.0017   0.0013   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0007   0.0000   0.0000   0.0000   0.0000   0.0000   1.4943   0.3955   0.0000 

Freq:
   13.2907    15.9622    24.7386    32.2613    51.6418    59.6210    59.7910    74.5420   109.5405   143.2422   159.9829   185.6797   206.4216   267.9061   274.6711   294.4668   300.8635   337.4835   346.9409   363.1530   414.5817   415.3624   436.9449   450.3726   457.6501   476.8279   516.4602   525.9637   538.9944   581.9557   595.9642   634.7210   643.4889   654.0061   657.0324   705.0557   719.3405   770.0842   783.7497   813.4442   824.7539   833.4066   844.3281   857.5340   868.1680   927.9298   967.4543   980.7062   988.7140   990.3892  1003.5543  1023.5566  1025.6680  1052.1563  1071.7216  1119.3354  1119.9384  1125.5830  1132.3691  1173.9619  1195.2392  1198.9620  1230.3558  1278.5384  1306.9685  1320.9941  1351.0905  1362.8712  1380.3598  1399.0241  1426.6648  1436.2367  1461.7477  1475.4170  1502.9573  1516.0236  1588.1217  1618.0239  1629.7447  1638.4733  1647.0906  1721.6049  3033.3020  3091.4078  3124.3290  3178.3290  3183.3193  3207.2489  3214.4455  3215.0065  3217.4831  3234.7279  3235.4517 
