Sum of electronic and zero-point Energies=           -529.367617
Sum of electronic and thermal Energies=              -529.358638
Sum of electronic and thermal Enthalpies=            -529.357694
Sum of electronic and thermal Free Energies=         -529.402495

Wiberg:
  0.0000   1.2925   0.0498   0.0924   0.0254   1.4666   0.8946   0.0076   0.0004   0.0040   0.0178   0.0637   0.0074   0.0020   0.0026   0.0001 
  1.2925   0.0000   1.2870   0.0163   0.0703   0.0162   0.0037   0.0037   0.0085   0.0086   1.0602   0.1297   0.0019   0.0085   0.0022   0.0001 
  0.0498   1.2870   0.0000   1.4729   0.0262   0.0902   0.0076   0.8941   0.0041   0.0004   0.0175   0.0620   0.0084   0.0051   0.0005   0.0004 
  0.0924   0.0163   1.4729   0.0000   1.3658   0.0124   0.0004   0.0056   0.8774   0.0097   0.0133   0.0079   0.0117   0.0167   0.0142   0.0004 
  0.0254   0.0703   0.0262   1.3658   0.0000   1.3718   0.0088   0.0090   0.0040   0.0039   0.0123   0.0452   0.9761   0.0578   0.0172   0.0170 
  1.4666   0.0162   0.0902   0.0124   1.3718   0.0000   0.0055   0.0004   0.0095   0.8833   0.0134   0.0082   0.0098   0.0293   0.0053   0.0004 
  0.8946   0.0037   0.0076   0.0004   0.0088   0.0055   0.0000   0.0008   0.0003   0.0026   0.0019   0.0005   0.0003   0.0006   0.0001   0.0000 
  0.0076   0.0037   0.8941   0.0056   0.0090   0.0004   0.0008   0.0000   0.0027   0.0003   0.0019   0.0005   0.0003   0.0002   0.0003   0.0001 
  0.0004   0.0085   0.0041   0.8774   0.0040   0.0095   0.0003   0.0027   0.0000   0.0005   0.0007   0.0014   0.0025   0.0041   0.0015   0.0001 
  0.0040   0.0086   0.0004   0.0097   0.0039   0.8833   0.0026   0.0003   0.0005   0.0000   0.0007   0.0014   0.0023   0.0013   0.0022   0.0001 
  0.0178   1.0602   0.0175   0.0133   0.0123   0.0134   0.0019   0.0019   0.0007   0.0007   0.0000   2.6884   0.0005   0.0021   0.0004   0.0000 
  0.0637   0.1297   0.0620   0.0079   0.0452   0.0082   0.0005   0.0005   0.0014   0.0014   2.6884   0.0000   0.0002   0.0072   0.0014   0.0000 
  0.0074   0.0019   0.0084   0.0117   0.9761   0.0098   0.0003   0.0003   0.0025   0.0023   0.0005   0.0002   0.0000   1.7519   1.0594   0.0022 
  0.0020   0.0085   0.0051   0.0167   0.0578   0.0293   0.0006   0.0002   0.0041   0.0013   0.0021   0.0072   1.7519   0.0000   0.1772   0.0062 
  0.0026   0.0022   0.0005   0.0142   0.0172   0.0053   0.0001   0.0003   0.0015   0.0022   0.0004   0.0014   1.0594   0.1772   0.0000   0.6920 
  0.0001   0.0001   0.0004   0.0004   0.0170   0.0004   0.0000   0.0001   0.0001   0.0001   0.0000   0.0000   0.0022   0.0062   0.6920   0.0000 

Freq:
   58.8976    80.0186   138.4700   219.3125   229.2427   321.0102   401.0505   426.9561   480.0444   546.9027   546.9555   557.4734   623.9281   643.9730   694.3268   697.6313   783.8189   812.8970   829.7500   882.9570  1007.7100  1016.8180  1018.9358  1115.9724  1122.5674  1133.5697  1189.6165  1210.0089  1317.5312  1372.4284  1378.3114  1439.7447  1485.6607  1589.4678  1624.2568  1802.6003  2338.9127  3211.8989  3215.1879  3222.1471  3231.8301  3723.3922 
