Sum of electronic and zero-point Energies=           -380.080640
Sum of electronic and thermal Energies=              -380.073447
Sum of electronic and thermal Enthalpies=            -380.072503
Sum of electronic and thermal Free Energies=         -380.112385

Wiberg:
  0.0000   1.4701   1.2807   0.0229   0.0578   0.0865   0.0185   0.0646   0.0039   0.0091   0.0078   0.8966   0.0033   0.0036   0.0036   0.0001 
  1.4701   0.0000   0.0167   1.4038   0.0872   0.0149   0.0143   0.0101   0.8953   0.0034   0.0004   0.0057   0.0091   0.0004   0.0004   0.0006 
  1.2807   0.0167   0.0000   0.0699   1.2939   0.0157   1.0671   0.1366   0.0089   0.0005   0.0036   0.0038   0.0097   0.0002   0.0002   0.0004 
  0.0229   1.4038   0.0699   0.0000   0.0315   1.3680   0.0142   0.0501   0.0041   0.9015   0.0108   0.0095   0.0141   0.0110   0.0110   0.0020 
  0.0578   0.0872   1.2939   0.0315   0.0000   1.4293   0.0181   0.0641   0.0005   0.0101   0.8965   0.0076   0.0136   0.0074   0.0073   0.0076 
  0.0865   0.0149   0.0157   1.3680   1.4293   0.0000   0.0128   0.0087   0.0087   0.0035   0.0055   0.0004   1.0340   0.0036   0.0036   0.0020 
  0.0185   0.0143   1.0671   0.0142   0.0181   0.0128   0.0000   2.6795   0.0008   0.0004   0.0019   0.0019   0.0012   0.0002   0.0002   0.0003 
  0.0646   0.0101   0.1366   0.0501   0.0641   0.0087   2.6795   0.0000   0.0014   0.0000   0.0006   0.0005   0.0018   0.0003   0.0003   0.0004 
  0.0039   0.8953   0.0089   0.0041   0.0005   0.0087   0.0008   0.0014   0.0000   0.0027   0.0003   0.0027   0.0004   0.0001   0.0001   0.0001 
  0.0091   0.0034   0.0005   0.9015   0.0101   0.0035   0.0004   0.0000   0.0027   0.0000   0.0005   0.0004   0.0023   0.0001   0.0001   0.0006 
  0.0078   0.0004   0.0036   0.0108   0.8965   0.0055   0.0019   0.0006   0.0003   0.0005   0.0000   0.0008   0.0026   0.0002   0.0002   0.0002 
  0.8966   0.0057   0.0038   0.0095   0.0076   0.0004   0.0019   0.0005   0.0027   0.0004   0.0008   0.0000   0.0003   0.0000   0.0000   0.0000 
  0.0033   0.0091   0.0097   0.0141   0.0136   1.0340   0.0012   0.0018   0.0004   0.0023   0.0026   0.0003   0.0000   0.9058   0.9060   0.9232 
  0.0036   0.0004   0.0002   0.0110   0.0074   0.0036   0.0002   0.0003   0.0001   0.0001   0.0002   0.0000   0.9058   0.0000   0.0011   0.0010 
  0.0036   0.0004   0.0002   0.0110   0.0073   0.0036   0.0002   0.0003   0.0001   0.0001   0.0002   0.0000   0.9060   0.0011   0.0000   0.0010 
  0.0001   0.0006   0.0004   0.0020   0.0076   0.0020   0.0003   0.0004   0.0001   0.0006   0.0002   0.0000   0.9232   0.0010   0.0010   0.0000 

Freq:
  -33.5079   139.0149   156.0498   206.6767   341.3925   392.2588   458.2750   459.7873   516.9737   562.7533   571.3137   659.2777   715.0426   787.3544   866.7866   907.4775   947.0285  1004.4202  1016.4817  1024.4071  1059.2462  1109.2311  1127.7114  1194.5210  1234.7514  1321.8764  1374.8378  1404.8275  1433.0540  1459.2937  1476.9224  1496.9183  1591.0019  1619.0064  2332.9286  3046.0603  3109.7598  3144.9233  3196.6217  3204.1486  3211.6121  3224.2683 
