Sum of electronic and zero-point Energies=           -545.293573
Sum of electronic and thermal Energies=              -545.284938
Sum of electronic and thermal Enthalpies=            -545.283994
Sum of electronic and thermal Free Energies=         -545.327825

Wiberg:
  0.0000   1.4323   0.0158   0.0853   0.0189   1.4264   0.8916   0.0056   0.0122   0.0063   0.0038   0.0086   0.0018   0.0097   0.0085 
  1.4323   0.0000   1.3260   0.0452   0.0783   0.0280   0.0039   0.8926   0.0173   0.0677   0.0090   0.0005   0.0074   0.0037   0.0093 
  0.0158   1.3260   0.0000   1.2672   0.0230   0.0818   0.0084   0.0037   1.0426   0.1071   0.0004   0.0088   0.0052   0.0142   0.0206 
  0.0853   0.0452   1.2672   0.0000   1.4489   0.0240   0.0005   0.0070   0.0111   0.0475   0.0079   0.0040   0.9128   0.0643   0.0793 
  0.0189   0.0783   0.0230   1.4489   0.0000   1.3767   0.0092   0.0004   0.0129   0.0112   0.0037   0.8727   0.0097   0.0304   0.0178 
  1.4264   0.0280   0.0818   0.0240   1.3767   0.0000   0.0042   0.0091   0.0090   0.0418   0.8963   0.0050   0.0093   0.0021   0.0027 
  0.8916   0.0039   0.0084   0.0005   0.0092   0.0042   0.0000   0.0026   0.0007   0.0015   0.0026   0.0004   0.0003   0.0001   0.0001 
  0.0056   0.8926   0.0037   0.0070   0.0004   0.0091   0.0026   0.0000   0.0020   0.0005   0.0005   0.0002   0.0007   0.0003   0.0009 
  0.0122   0.0173   1.0426   0.0111   0.0129   0.0090   0.0007   0.0020   0.0000   2.6921   0.0004   0.0007   0.0028   0.0303   0.0030 
  0.0063   0.0677   0.1071   0.0475   0.0112   0.0418   0.0015   0.0005   2.6921   0.0000   0.0001   0.0010   0.0010   0.0375   0.0064 
  0.0038   0.0090   0.0004   0.0079   0.0037   0.8963   0.0026   0.0005   0.0004   0.0001   0.0000   0.0026   0.0004   0.0006   0.0002 
  0.0086   0.0005   0.0088   0.0040   0.8727   0.0050   0.0004   0.0002   0.0007   0.0010   0.0026   0.0000   0.0030   0.0017   0.0054 
  0.0018   0.0074   0.0052   0.9128   0.0097   0.0093   0.0003   0.0007   0.0028   0.0010   0.0004   0.0030   0.0000   1.4630   1.5540 
  0.0097   0.0037   0.0142   0.0643   0.0304   0.0021   0.0001   0.0003   0.0303   0.0375   0.0006   0.0017   1.4630   0.0000   0.4197 
  0.0085   0.0093   0.0206   0.0793   0.0178   0.0027   0.0001   0.0009   0.0030   0.0064   0.0002   0.0054   1.5540   0.4197   0.0000 

Freq:
   61.4933   116.8335   189.6261   198.6291   235.2531   356.4367   395.0022   432.7939   438.2491   522.8432   555.8259   584.5535   664.3762   667.5516   757.2166   775.6559   794.4259   859.3987   914.5858   999.1212  1041.1570  1047.8782  1075.0145  1157.2344  1166.7815  1193.6006  1281.5137  1367.8110  1388.4525  1459.1833  1490.1320  1594.1480  1614.7188  1651.4235  2355.0770  3207.6393  3213.6511  3221.4804  3225.5583 
