Sum of electronic and zero-point Energies=           -677.852864
Sum of electronic and thermal Energies=              -677.843055
Sum of electronic and thermal Enthalpies=            -677.842110
Sum of electronic and thermal Free Energies=         -677.889815

Wiberg:
  0.0000   1.4623   1.2960   0.0316   0.0443   0.0862   0.0174   0.0629   0.0039   0.0088   0.0075   0.8939   0.0022   0.0025   0.0009   0.0025 
  1.4623   0.0000   0.0163   1.4109   0.0910   0.0137   0.0135   0.0089   0.8918   0.0039   0.0004   0.0055   0.0078   0.0012   0.0009   0.0012 
  1.2960   0.0163   0.0000   0.0743   1.2897   0.0169   1.0584   0.1291   0.0087   0.0005   0.0039   0.0038   0.0077   0.0009   0.0013   0.0009 
  0.0316   1.4109   0.0743   0.0000   0.0212   1.3657   0.0118   0.0461   0.0040   0.8921   0.0100   0.0093   0.0111   0.0060   0.0080   0.0060 
  0.0443   0.0910   1.2897   0.0212   0.0000   1.4531   0.0175   0.0620   0.0004   0.0092   0.8822   0.0076   0.0116   0.0117   0.0054   0.0117 
  0.0862   0.0137   0.0169   1.3657   1.4531   0.0000   0.0127   0.0087   0.0085   0.0032   0.0052   0.0003   0.9603   0.0269   0.0258   0.0269 
  0.0174   0.0135   1.0584   0.0118   0.0175   0.0127   0.0000   2.6929   0.0007   0.0004   0.0019   0.0019   0.0006   0.0006   0.0002   0.0006 
  0.0629   0.0089   0.1291   0.0461   0.0620   0.0087   2.6929   0.0000   0.0013   0.0000   0.0005   0.0005   0.0012   0.0008   0.0000   0.0008 
  0.0039   0.8918   0.0087   0.0040   0.0004   0.0085   0.0007   0.0013   0.0000   0.0027   0.0003   0.0027   0.0004   0.0000   0.0004   0.0000 
  0.0088   0.0039   0.0005   0.8921   0.0092   0.0032   0.0004   0.0000   0.0027   0.0000   0.0005   0.0004   0.0023   0.0009   0.0008   0.0009 
  0.0075   0.0004   0.0039   0.0100   0.8822   0.0052   0.0019   0.0005   0.0003   0.0005   0.0000   0.0008   0.0024   0.0007   0.0025   0.0007 
  0.8939   0.0055   0.0038   0.0093   0.0076   0.0003   0.0019   0.0005   0.0027   0.0004   0.0008   0.0000   0.0003   0.0000   0.0000   0.0000 
  0.0022   0.0078   0.0077   0.0111   0.0116   0.9603   0.0006   0.0012   0.0004   0.0023   0.0024   0.0003   0.0000   0.8757   0.8739   0.8756 
  0.0025   0.0012   0.0009   0.0060   0.0117   0.0269   0.0006   0.0008   0.0000   0.0009   0.0007   0.0000   0.8757   0.0000   0.0507   0.0528 
  0.0009   0.0009   0.0013   0.0080   0.0054   0.0258   0.0002   0.0000   0.0004   0.0008   0.0025   0.0000   0.8739   0.0507   0.0000   0.0507 
  0.0025   0.0012   0.0009   0.0060   0.0117   0.0269   0.0006   0.0008   0.0000   0.0009   0.0007   0.0000   0.8756   0.0528   0.0507   0.0000 

Freq:
   17.3392   118.9329   122.2533   152.5438   212.4540   308.3441   316.7335   379.0428   392.0539   465.5135   470.0179   538.6636   539.6398   581.1239   619.9288   656.1419   682.1593   729.4023   807.6978   862.7667   912.8742   960.2723  1005.9952  1021.2067  1073.2601  1119.7896  1123.8018  1158.1832  1184.2137  1200.3285  1297.9161  1319.4686  1380.1620  1446.4749  1497.9441  1598.9560  1632.2777  2343.1110  3204.5698  3213.5896  3223.6768  3224.4670 
