Sum of electronic and zero-point Energies=           -545.294630
Sum of electronic and thermal Energies=              -545.285886
Sum of electronic and thermal Enthalpies=            -545.284942
Sum of electronic and thermal Free Energies=         -545.329582

Wiberg:
  0.0000   1.4544   0.0159   0.0963   0.0132   1.3839   0.8693   0.0055   0.0004   0.0091   0.0073   0.0124   0.0267   0.0124   0.0067 
  1.4544   0.0000   1.2997   0.0476   0.0963   0.0261   0.0048   0.8915   0.0076   0.0005   0.0084   0.0045   0.0023   0.0174   0.0627 
  0.0159   1.2997   0.0000   1.2997   0.0159   0.0698   0.0082   0.0038   0.0038   0.0082   0.0011   0.0058   0.0058   1.0503   0.1217 
  0.0963   0.0476   1.2997   0.0000   1.4544   0.0261   0.0005   0.0076   0.8915   0.0048   0.0084   0.0023   0.0045   0.0174   0.0627 
  0.0132   0.0963   0.0159   1.4544   0.0000   1.3839   0.0091   0.0004   0.0055   0.8693   0.0073   0.0267   0.0124   0.0124   0.0067 
  1.3839   0.0261   0.0698   0.0261   1.3839   0.0000   0.0040   0.0083   0.0083   0.0040   0.8896   0.0733   0.0733   0.0112   0.0419 
  0.8693   0.0048   0.0082   0.0005   0.0091   0.0040   0.0000   0.0026   0.0002   0.0006   0.0028   0.0061   0.0020   0.0006   0.0012 
  0.0055   0.8915   0.0038   0.0076   0.0004   0.0083   0.0026   0.0000   0.0008   0.0002   0.0003   0.0003   0.0007   0.0019   0.0005 
  0.0004   0.0076   0.0038   0.8915   0.0055   0.0083   0.0002   0.0008   0.0000   0.0026   0.0003   0.0007   0.0003   0.0019   0.0005 
  0.0091   0.0005   0.0082   0.0048   0.8693   0.0040   0.0006   0.0002   0.0026   0.0000   0.0028   0.0020   0.0061   0.0006   0.0012 
  0.0073   0.0084   0.0011   0.0084   0.0073   0.8896   0.0028   0.0003   0.0003   0.0028   0.0000   1.5183   1.5183   0.0006   0.0001 
  0.0124   0.0045   0.0058   0.0023   0.0267   0.0733   0.0061   0.0003   0.0007   0.0020   1.5183   0.0000   0.4373   0.0010   0.0036 
  0.0267   0.0023   0.0058   0.0045   0.0124   0.0733   0.0020   0.0007   0.0003   0.0061   1.5183   0.4373   0.0000   0.0010   0.0036 
  0.0124   0.0174   1.0503   0.0174   0.0124   0.0112   0.0006   0.0019   0.0019   0.0006   0.0006   0.0010   0.0010   0.0000   2.7025 
  0.0067   0.0627   0.1217   0.0627   0.0067   0.0419   0.0012   0.0005   0.0005   0.0012   0.0001   0.0036   0.0036   2.7025   0.0000 

Freq:
   41.5436    81.6521   144.5380   222.3868   257.9203   326.4939   402.7882   431.9513   501.1063   545.7471   553.5188   566.7257   640.4792   668.7740   762.3007   771.2077   827.1764   860.7819   879.5442  1001.2894  1007.1358  1014.3794  1103.2585  1118.4064  1124.4790  1191.3241  1306.4443  1372.5841  1378.6730  1436.9136  1475.2630  1602.2844  1610.1832  1656.7608  2348.5212  3216.7426  3217.2063  3229.9572  3231.3200 
