Sum of electronic and zero-point Energies=          -1350.194820
Sum of electronic and thermal Energies=             -1350.172514
Sum of electronic and thermal Enthalpies=           -1350.171569
Sum of electronic and thermal Free Energies=        -1350.252489

Wiberg:
  0.0000   0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0002   0.0000   0.0000   0.0001   0.0000   0.1101   0.0115   1.3891   0.0000   1.4501   0.0143   0.0005   0.0111   0.9161   0.0042   0.0098   0.0015   0.0029   0.0012   0.0107   0.0059   0.0062   0.0081   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0001   0.0005   0.0005   0.0000   0.0000   0.0000   0.0001   0.0002   0.0000   0.0000   0.0001   0.0000   0.0151   0.1068   0.0130   1.4501   0.0000   1.3943   0.0098   0.0006   0.0036   0.9016   0.0086   0.0066   0.0130   0.0086   0.0100   0.0002   0.0002   0.0004   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0002   0.0019   0.0034   0.0001   0.0002   0.0001   0.0002   0.0037   0.0002   0.0001   0.0012   0.0007   1.4119   0.0140   0.1024   0.0143   1.3943   0.0000   0.0036   0.0091   0.0093   0.0035   0.8178   0.0756   0.0814   0.0506   0.0017   0.0040   0.0041   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.8986   0.0042   0.0087   0.0005   0.0098   0.0036   0.0000   0.0025   0.0005   0.0006   0.0023   0.0018   0.0034   0.0008   0.0004   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0036   0.9150   0.0035   0.0111   0.0006   0.0091   0.0025   0.0000   0.0006   0.0005   0.0005   0.0007   0.0002   0.0002   0.0020   0.0001   0.0001   0.0007   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0006   0.0110   0.0035   0.9161   0.0036   0.0093   0.0005   0.0006   0.0000   0.0026   0.0005   0.0002   0.0008   0.0002   0.0022   0.0002   0.0002   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0001   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0097   0.0005   0.0089   0.0042   0.9016   0.0035   0.0006   0.0005   0.0026   0.0000   0.0022   0.0033   0.0017   0.0009   0.0004   0.0000   0.0000   0.0003   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0003   0.0069   0.0019   0.0001   0.0002   0.0002   0.0002   0.0045   0.0001   0.0000   0.0013   0.0007   0.0091   0.0099   0.0022   0.0098   0.0086   0.8178   0.0023   0.0005   0.0005   0.0022   0.0000   1.1663   1.2311   0.8897   0.0007   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0009   0.0038   0.0035   0.0005   0.0003   0.0002   0.0002   0.0032   0.0002   0.0001   0.0090   0.0077   0.0117   0.0027   0.0022   0.0015   0.0066   0.0756   0.0018   0.0007   0.0002   0.0033   1.1663   0.0000   0.1425   0.1053   0.0001   0.0001   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000 
  0.0009   0.0025   0.0071   0.0001   0.0003   0.0001   0.0006   0.0049   0.0003   0.0001   0.0017   0.0005   0.0074   0.0016   0.0029   0.0029   0.0130   0.0814   0.0034   0.0002   0.0008   0.0017   1.2311   0.1425   0.0000   0.1068   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0083   0.0452   0.0796   0.0015   0.0043   0.0020   0.0038   0.3030   0.0035   0.0009   0.0119   0.0014   0.0102   0.0014   0.0048   0.0012   0.0086   0.0506   0.0008   0.0002   0.0002   0.0009   0.8897   0.1053   0.1068   0.0000   0.0001   0.0002   0.0002   0.0000   0.0001   0.0001   0.0001   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0090   0.0106   1.0330   0.0107   0.0100   0.0017   0.0004   0.0020   0.0022   0.0004   0.0007   0.0001   0.0001   0.0001   0.0000   0.9206   0.9194   0.9353   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0125   0.0027   0.0059   0.0002   0.0040   0.0001   0.0001   0.0002   0.0000   0.0001   0.0001   0.0001   0.0002   0.9206   0.0000   0.0008   0.0008   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0126   0.0027   0.0062   0.0002   0.0041   0.0001   0.0001   0.0002   0.0000   0.0001   0.0001   0.0001   0.0002   0.9194   0.0008   0.0000   0.0008   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0018   0.0019   0.0081   0.0004   0.0001   0.0001   0.0007   0.0002   0.0003   0.0000   0.0000   0.0000   0.0000   0.9353   0.0008   0.0008   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0739   0.0089   0.0237   0.0093   0.0420   1.0202   0.0031   0.0002   0.0003   0.0031   0.0016   0.0011   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.8846   0.0085   0.0184   0.0183 
  0.0033   0.0008   0.0007   0.0015   0.0124   0.0121   0.0020   0.0000   0.0004   0.0003   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.8846   0.0000   0.9349   0.9353   0.9352 
  0.0010   0.0001   0.0001   0.0001   0.0001   0.0066   0.0001   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0085   0.9349   0.0000   0.0006   0.0006 
  0.0048   0.0001   0.0011   0.0002   0.0011   0.0015   0.0003   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0184   0.9353   0.0006   0.0000   0.0006 
  0.0048   0.0001   0.0011   0.0002   0.0011   0.0014   0.0003   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0183   0.9352   0.0006   0.0006   0.0000 

Freq:
 -740.3647     6.5287    12.2803    19.0639    38.8561    49.0261    54.3019    62.6830    75.2422    90.8060    94.6649   102.5319   118.3700   159.3861   168.0728   170.0048   205.5651   240.3493   262.0349   278.4539   299.4727   310.9386   325.1765   348.6437   399.0245   414.2841   432.2451   452.5826   458.1605   465.9414   503.6272   534.2187   544.9786   569.6292   621.1491   634.5330   644.9260   648.0244   723.8277   762.3862   767.2379   810.4842   823.5773   844.9006   854.7626   925.9646   931.9453   934.8288   964.5508   988.7512  1001.0891  1029.5338  1041.0040  1051.2409  1067.4594  1106.9937  1109.1557  1124.5989  1127.0409  1152.3117  1157.7972  1193.4224  1195.1366  1202.4495  1228.5679  1238.8809  1262.0931  1317.9989  1328.1177  1344.6524  1357.8923  1396.8975  1423.6626  1440.0297  1449.4457  1462.2841  1469.8159  1474.1943  1475.5603  1479.1799  1519.0242  1546.2592  1618.7497  1642.7793  1761.4967  2443.2615  3019.5676  3027.1847  3082.9809  3091.6968  3115.4183  3159.9819  3165.5972  3172.6727  3205.9612  3208.1784  3210.5662  3212.1402  3243.7560 
