Sum of electronic and zero-point Energies=          -1440.214774
Sum of electronic and thermal Energies=             -1440.193350
Sum of electronic and thermal Enthalpies=           -1440.192406
Sum of electronic and thermal Free Energies=        -1440.271425

Wiberg:
  0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   1.4254   0.0000   1.4099   0.0116   0.1063   0.0148   0.0043   0.9136   0.0109   0.0005   0.0105   0.0013   0.0012   0.0029   0.0109   0.0126   0.0126   0.0018 
  0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0135   1.4099   0.0000   1.3845   0.0138   0.1012   0.0087   0.0036   0.0035   0.0088   0.0030   0.0021   0.0051   0.0033   1.0341   0.0028   0.0028   0.0019 
  0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.1087   0.0116   1.3845   0.0000   1.4562   0.0142   0.0005   0.0111   0.9134   0.0044   0.0103   0.0028   0.0013   0.0015   0.0109   0.0060   0.0060   0.0081 
  0.0000   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0173   0.1063   0.0138   1.4562   0.0000   1.3851   0.0097   0.0006   0.0036   0.8993   0.0095   0.0115   0.0085   0.0072   0.0101   0.0002   0.0002   0.0004 
  0.0001   0.0007   0.0005   0.0000   0.0000   0.0000   0.0001   0.0021   0.0000   0.0000   0.0000   0.0000   0.0000   0.0008   0.0010   1.4112   0.0148   0.1012   0.0142   1.3851   0.0000   0.0036   0.0090   0.0092   0.0034   0.8337   0.0756   0.0499   0.0798   0.0018   0.0040   0.0040   0.0001 
  0.0001   0.0004   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.8998   0.0043   0.0087   0.0005   0.0097   0.0036   0.0000   0.0025   0.0004   0.0007   0.0023   0.0032   0.0009   0.0015   0.0004   0.0001   0.0001   0.0001 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0035   0.9136   0.0036   0.0111   0.0006   0.0090   0.0025   0.0000   0.0006   0.0004   0.0005   0.0002   0.0002   0.0007   0.0021   0.0001   0.0001   0.0007 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0006   0.0109   0.0035   0.9134   0.0036   0.0092   0.0004   0.0006   0.0000   0.0026   0.0005   0.0007   0.0002   0.0001   0.0022   0.0002   0.0002   0.0002 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0095   0.0005   0.0088   0.0044   0.8993   0.0034   0.0007   0.0004   0.0026   0.0000   0.0022   0.0016   0.0008   0.0028   0.0004   0.0000   0.0000   0.0003 
  0.0002   0.0045   0.0008   0.0001   0.0001   0.0001   0.0001   0.0059   0.0000   0.0000   0.0000   0.0000   0.0000   0.0008   0.0009   0.0101   0.0105   0.0030   0.0103   0.0095   0.8337   0.0023   0.0005   0.0005   0.0022   0.0000   1.2019   0.7881   1.2725   0.0008   0.0001   0.0001   0.0000 
  0.0007   0.0026   0.0016   0.0003   0.0002   0.0001   0.0001   0.0025   0.0001   0.0000   0.0000   0.0000   0.0000   0.0060   0.0078   0.0068   0.0013   0.0021   0.0028   0.0115   0.0756   0.0032   0.0002   0.0007   0.0016   1.2019   0.0000   0.1034   0.1508   0.0001   0.0001   0.0001   0.0000 
  0.0027   0.0376   0.0217   0.0011   0.0009   0.0014   0.0022   0.5174   0.0012   0.0001   0.0002   0.0001   0.0001   0.0087   0.0038   0.0104   0.0012   0.0051   0.0013   0.0085   0.0499   0.0009   0.0002   0.0002   0.0008   0.7881   0.1034   0.0000   0.0963   0.0001   0.0002   0.0002   0.0000 
  0.0003   0.0027   0.0021   0.0001   0.0001   0.0001   0.0003   0.0091   0.0001   0.0000   0.0000   0.0000   0.0000   0.0010   0.0008   0.0138   0.0029   0.0033   0.0015   0.0072   0.0798   0.0015   0.0007   0.0001   0.0028   1.2725   0.1508   0.0963   0.0000   0.0001   0.0002   0.0001   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0090   0.0109   1.0341   0.0109   0.0101   0.0018   0.0004   0.0021   0.0022   0.0004   0.0008   0.0001   0.0001   0.0001   0.0000   0.9179   0.9178   0.9346 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0126   0.0028   0.0060   0.0002   0.0040   0.0001   0.0001   0.0002   0.0000   0.0001   0.0001   0.0002   0.0002   0.9179   0.0000   0.0008   0.0008 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0126   0.0028   0.0060   0.0002   0.0040   0.0001   0.0001   0.0002   0.0000   0.0001   0.0001   0.0002   0.0001   0.9178   0.0008   0.0000   0.0008 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0018   0.0019   0.0081   0.0004   0.0001   0.0001   0.0007   0.0002   0.0003   0.0000   0.0000   0.0000   0.0000   0.9346   0.0008   0.0008   0.0000 

Freq:
 -354.8718     8.6590    14.5201    21.4135    29.9574    48.5175    50.9469    59.7148    74.1397    90.6498    95.1225   107.3954   147.7709   162.9296   173.8614   204.7611   246.3814   276.2779   310.5879   318.3503   342.4708   351.5062   379.9649   403.1790   414.6934   416.0434   449.9061   465.3635   481.2241   525.3096   527.9216   535.3561   579.1125   641.5944   645.5008   655.5315   670.5951   720.4035   749.6448   797.6748   819.1276   822.7691   828.0018   839.7342   843.8101   934.7739   938.7960   963.3564   970.9992   988.4601  1002.2369  1005.0122  1017.4705  1029.8810  1051.6782  1062.5267  1098.0145  1114.5685  1127.4790  1130.3325  1197.5153  1229.1831  1234.9548  1249.2079  1320.0599  1336.4585  1346.5155  1373.4757  1384.8506  1398.2390  1406.2442  1425.3411  1456.3736  1462.1234  1475.5757  1518.3706  1547.3060  1611.7196  1619.4552  1641.8399  1671.9651  2236.6035  2390.9144  3030.5883  3087.8586  3119.5612  3173.3667  3177.1426  3207.8924  3211.3003  3213.9662  3217.9822  3240.9352 
