Sum of electronic and zero-point Energies=          -2020.503424
Sum of electronic and thermal Energies=             -2020.473678
Sum of electronic and thermal Enthalpies=           -2020.472734
Sum of electronic and thermal Free Energies=        -2020.575723

Wiberg:
  0.0000   1.3151   0.0405   0.0954   0.0236   1.4436   0.8604   0.0079   0.0004   0.0041   0.0167   0.0630   0.0011   0.0020   0.0007   0.0104   0.0016   0.0003   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0075   0.0016   0.0023   0.0001 
  1.3151   0.0000   1.2957   0.0164   0.0747   0.0153   0.0050   0.0034   0.0087   0.0088   1.0486   0.1102   0.0005   0.0017   0.0004   0.0027   0.0006   0.0001   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0027   0.0096   0.0025   0.0001 
  0.0405   1.2957   0.0000   1.4766   0.0199   0.0982   0.0073   0.9001   0.0041   0.0004   0.0160   0.0590   0.0001   0.0014   0.0003   0.0004   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0084   0.0035   0.0006   0.0004 
  0.0954   0.0164   1.4766   0.0000   1.3600   0.0121   0.0004   0.0055   0.8841   0.0099   0.0125   0.0066   0.0001   0.0001   0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0127   0.0172   0.0142   0.0004 
  0.0236   0.0747   0.0199   1.3600   0.0000   1.3876   0.0081   0.0092   0.0039   0.0037   0.0089   0.0391   0.0001   0.0007   0.0002   0.0004   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.9844   0.0553   0.0169   0.0175 
  1.4436   0.0153   0.0982   0.0121   1.3876   0.0000   0.0062   0.0004   0.0096   0.8895   0.0117   0.0045   0.0001   0.0002   0.0001   0.0012   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0110   0.0306   0.0056   0.0004 
  0.8604   0.0050   0.0073   0.0004   0.0081   0.0062   0.0000   0.0007   0.0003   0.0023   0.0016   0.0004   0.0011   0.0004   0.0005   0.0197   0.0012   0.0002   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0004   0.0001   0.0000 
  0.0079   0.0034   0.9001   0.0055   0.0092   0.0004   0.0007   0.0000   0.0026   0.0003   0.0016   0.0004   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0002   0.0003   0.0001 
  0.0004   0.0087   0.0041   0.8841   0.0039   0.0096   0.0003   0.0026   0.0000   0.0005   0.0007   0.0013   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0025   0.0039   0.0015   0.0001 
  0.0041   0.0088   0.0004   0.0099   0.0037   0.8895   0.0023   0.0003   0.0005   0.0000   0.0005   0.0012   0.0000   0.0001   0.0000   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0023   0.0012   0.0021   0.0001 
