Sum of electronic and zero-point Energies=          -1643.330736
Sum of electronic and thermal Energies=             -1643.306681
Sum of electronic and thermal Enthalpies=           -1643.305737
Sum of electronic and thermal Free Energies=        -1643.394356

Wiberg:
  0.0008   0.0004   0.0002   0.0001   0.0001   0.0002   0.0005   0.0000   0.0000   0.0000   0.0000   0.0041   0.0064   1.1586   0.1172   0.0000   0.1236   0.0930   0.0044   0.0168   0.0050   0.0032   0.0045   0.0023   0.0014   0.0008   0.0003   0.0001   0.0005   0.0001   0.0000   0.0000   0.0068   0.0085 
  0.0100   0.0023   0.0006   0.0003   0.0003   0.0014   0.0177   0.0001   0.0000   0.0001   0.0002   0.0065   0.0071   1.1448   0.1166   0.1236   0.0000   0.0900   0.0165   0.0048   0.0047   0.0024   0.0013   0.0004   0.0001   0.0001   0.0000   0.0001   0.0001   0.0000   0.0000   0.0000   0.0004   0.0003 
  0.0011   0.0004   0.0000   0.0000   0.0001   0.0001   0.0007   0.0000   0.0000   0.0000   0.0000   0.0007   0.0006   0.6909   0.0891   0.0930   0.0900   0.0000   0.8503   0.8658   0.8862   0.0007   0.0008   0.0004   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0006 
  0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0002   0.0000   0.0000   0.0000   0.0000   0.0001   0.0002   0.0297   0.0045   0.0044   0.0165   0.8503   0.0000   0.0472   0.0488   0.0003   0.0003   0.0006   0.0001   0.0001   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0020   0.0034 
  0.0002   0.0004   0.0001   0.0000   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0011   0.0020   0.0299   0.0043   0.0168   0.0048   0.8658   0.0472   0.0000   0.0493   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0004 
  0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0001   0.0002   0.0306   0.0167   0.0050   0.0047   0.8862   0.0488   0.0493   0.0000   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0002 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0016   0.0234   0.0032   0.0024   0.0007   0.0003   0.0001   0.0001   0.0000   0.8581   0.0055   0.0068   0.0072   0.0086   0.0022   0.0004   0.0007   0.0004   0.0003   0.0015   0.0003 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0002   0.0014   0.0112   0.0045   0.0013   0.0008   0.0003   0.0001   0.0001   0.8581   0.0000   1.3007   1.4525   0.0422   0.0264   0.0041   0.0926   0.0079   0.0092   0.0004   0.0177   0.0654 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0008   0.0023   0.0004   0.0004   0.0006   0.0001   0.0001   0.0055   1.3007   0.0000   0.0149   1.2939   0.0771   0.0091   0.0171   0.0036   0.0005   0.0090   1.0580   0.1219 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0004   0.0014   0.0001   0.0001   0.0001   0.0000   0.0000   0.0068   1.4525   0.0149   0.0000   0.0981   1.4187   0.9009   0.0122   0.0004   0.0038   0.0093   0.0124   0.0065 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0004   0.0008   0.0001   0.0000   0.0001   0.0000   0.0000   0.0072   0.0422   1.2939   0.0981   0.0000   0.0213   0.0004   1.4763   0.9012   0.0090   0.0039   0.0168   0.0617 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0003   0.0003   0.0000   0.0000   0.0001   0.0000   0.0000   0.0086   0.0264   0.0771   1.4187   0.0213   0.0000   0.0039   1.3972   0.0097   0.9072   0.0041   0.0107   0.0444 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0022   0.0041   0.0091   0.9009   0.0004   0.0039   0.0000   0.0095   0.0003   0.0026   0.0005   0.0007   0.0014 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0002   0.0005   0.0001   0.0000   0.0001   0.0000   0.0000   0.0004   0.0926   0.0171   0.0122   1.4763   1.3972   0.0095   0.0000   0.0055   0.0036   0.9008   0.0131   0.0088 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0007   0.0079   0.0036   0.0004   0.9012   0.0097   0.0003   0.0055   0.0000   0.0005   0.0027   0.0016   0.0004 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0092   0.0005   0.0038   0.0090   0.9072   0.0026   0.0036   0.0005   0.0000   0.0026   0.0004   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0004   0.0090   0.0093   0.0039   0.0041   0.0005   0.9008   0.0027   0.0026   0.0000   0.0007   0.0013 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0007   0.0007   0.0068   0.0004   0.0005   0.0020   0.0002   0.0001   0.0015   0.0177   1.0580   0.0124   0.0168   0.0107   0.0007   0.0131   0.0016   0.0004   0.0007   0.0000   2.6934 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0007   0.0007   0.0085   0.0003   0.0006   0.0034   0.0004   0.0002   0.0003   0.0654   0.1219   0.0065   0.0617   0.0444   0.0014   0.0088   0.0004   0.0000   0.0013   2.6934   0.0000 

Freq:
    5.5269     9.0225    13.8377    17.9741    22.7633    28.3811    38.7457    43.7172    70.5150    76.7205    81.9727    96.7473   108.2745   147.9379   148.1080   167.2114   184.4592   193.9387   209.1455   280.7184   317.7960   326.7188   391.4424   393.1858   403.9736   404.5460   457.0328   460.7004   473.4167   481.3481   520.8062   526.1357   541.1230   545.1487   551.4545   556.5167   588.0361   624.9375   625.5398   679.2135   681.0345   734.5344   764.3041   765.3567   771.1487   774.3309   850.3380   854.9939   945.9670   969.0050   973.9692  1006.8203  1007.3977  1016.7900  1021.6392  1032.7470  1037.2468  1040.5209  1043.2169  1103.9394  1107.5118  1115.9916  1117.1129  1135.0305  1142.6453  1157.2114  1178.3509  1184.4409  1187.6392  1187.9007  1201.1339  1202.7182  1332.8432  1336.9377  1371.9114  1371.9352  1471.6632  1476.6145  1477.2466  1478.8613  1603.2529  1606.0988  1612.8714  1613.2135  2336.3938  2358.7218  3197.7800  3198.0067  3206.5030  3207.7371  3209.3805  3209.8185  3216.6629  3217.4963  3221.5815  3221.8694 
