Sum of electronic and zero-point Energies=          -6790.454640
Sum of electronic and thermal Energies=             -6790.427698
Sum of electronic and thermal Enthalpies=           -6790.426754
Sum of electronic and thermal Free Energies=        -6790.524765

Wiberg:
  0.0000   1.2947   0.0348   0.0858   0.0258   1.4644   0.8583   0.0080   0.0005   0.0045   0.0158   0.0593   0.0012   0.0017   0.0007   0.0108   0.0016   0.0003   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0289 
  1.2947   0.0000   1.2850   0.0174   0.0687   0.0147   0.0051   0.0035   0.0089   0.0090   1.0660   0.1229   0.0004   0.0013   0.0003   0.0022   0.0005   0.0001   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0173 
  0.0348   1.2850   0.0000   1.4878   0.0210   0.0908   0.0072   0.8999   0.0044   0.0005   0.0154   0.0580   0.0001   0.0012   0.0002   0.0005   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0269 
  0.0858   0.0174   1.4878   0.0000   1.3537   0.0124   0.0004   0.0056   0.8923   0.0097   0.0138   0.0104   0.0001   0.0001   0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0462 
  0.0258   0.0687   0.0210   1.3537   0.0000   1.3738   0.0079   0.0087   0.0041   0.0040   0.0081   0.0368   0.0001   0.0004   0.0001   0.0005   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   1.1152 
  1.4644   0.0147   0.0908   0.0124   1.3738   0.0000   0.0065   0.0004   0.0094   0.8916   0.0127   0.0074   0.0001   0.0002   0.0001   0.0013   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0492 
  0.8583   0.0051   0.0072   0.0004   0.0079   0.0065   0.0000   0.0008   0.0002   0.0024   0.0015   0.0004   0.0012   0.0004   0.0006   0.0208   0.0013   0.0002   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0011 
  0.0080   0.0035   0.8999   0.0056   0.0087   0.0004   0.0008   0.0000   0.0028   0.0003   0.0016   0.0004   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0012 
  0.0005   0.0089   0.0044   0.8923   0.0041   0.0094   0.0002   0.0028   0.0000   0.0005   0.0006   0.0012   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0049 
  0.0045   0.0090   0.0005   0.0097   0.0040   0.8916   0.0024   0.0003   0.0005   0.0000   0.0005   0.0011   0.0000   0.0001   0.0000   0.0003   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0049 
  0.0158   1.0660   0.0154   0.0138   0.0081   0.0127   0.0015   0.0016   0.0006   0.0005   0.0000   2.6558   0.0019   0.0220   0.0033   0.0045   0.0008   0.0001   0.0004   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0003   0.0000   0.0081 
  0.0593   0.1229   0.0580   0.0104   0.0368   0.0074   0.0004   0.0004   0.0012   0.0011   2.6558   0.0000   0.0020   0.0349   0.0052   0.0045   0.0006   0.0001   0.0009   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0003   0.0000   0.0206 
  0.0012   0.0004   0.0001   0.0001   0.0001   0.0001   0.0012   0.0000   0.0000   0.0000   0.0019   0.0020   0.0000   1.1187   1.1464   1.1499   0.6909   0.0297   0.0303   0.0303   0.0009   0.0014   0.0004   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0017   0.0020   0.0000   0.0000 
  0.0017   0.0013   0.0012   0.0001   0.0004   0.0002   0.0004   0.0000   0.0001   0.0001   0.0220   0.0349   1.1187   0.0000   0.1152   0.1173   0.0905   0.0046   0.0046   0.0170   0.0010   0.0019   0.0005   0.0002   0.0012   0.0004   0.0001   0.0001   0.0000   0.0001   0.0218   0.0351   0.0002   0.0002 
  0.0007   0.0003   0.0002   0.0001   0.0001   0.0001   0.0006   0.0000   0.0000   0.0000   0.0033   0.0052   1.1464   0.1152   0.0000   0.1232   0.0933   0.0044   0.0170   0.0049   0.0206   0.0105   0.0023   0.0012   0.0005   0.0005   0.0002   0.0002   0.0001   0.0000   0.0057   0.0064   0.0003   0.0001 
  0.0108   0.0022   0.0005   0.0002   0.0005   0.0013   0.0208   0.0001   0.0000   0.0003   0.0045   0.0045   1.1499   0.1173   0.1232   0.0000   0.0884   0.0163   0.0047   0.0044   0.0009   0.0014   0.0004   0.0001   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0033   0.0050   0.0001   0.0003 
  0.0016   0.0005   0.0000   0.0000   0.0001   0.0001   0.0013   0.0000   0.0000   0.0000   0.0008   0.0006   0.6909   0.0905   0.0933   0.0884   0.0000   0.8402   0.8786   0.8830   0.0004   0.0007   0.0004   0.0002   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0005   0.0006   0.0000   0.0000 
  0.0003   0.0001   0.0000   0.0000   0.0000   0.0000   0.0002   0.0000   0.0000   0.0000   0.0001   0.0001   0.0297   0.0046   0.0044   0.0163   0.8402   0.0000   0.0476   0.0483   0.0004   0.0018   0.0010   0.0007   0.0003   0.0001   0.0000   0.0002   0.0000   0.0000   0.0014   0.0007   0.0000   0.0000 
