Sum of electronic and zero-point Energies=          -1872.364496
Sum of electronic and thermal Energies=             -1872.335272
Sum of electronic and thermal Enthalpies=           -1872.334328
Sum of electronic and thermal Free Energies=        -1872.434777

Wiberg:
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0008   0.0021   0.0004   0.0003   0.0010   0.0001   0.0001   0.0054   1.2451   0.0000   0.0156   1.2728   0.0570   0.0097   0.0228   0.0035   0.0092   1.0974   0.1493   0.0190   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0008   0.0001   0.0008 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0005   0.0011   0.0002   0.0001   0.0002   0.0000   0.0000   0.0072   1.5367   0.0156   0.0000   0.0788   1.2945   0.8939   0.0158   0.0004   0.0087   0.0157   0.0138   0.0430   0.0000   0.0000   0.0000   0.0000   0.0000   0.0134   0.0009   0.0001   0.0009 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0005   0.0001   0.0000   0.0001   0.0000   0.0000   0.0070   0.0331   1.2728   0.0788   0.0000   0.0227   0.0006   1.5157   0.9020   0.0051   0.0158   0.0609   0.0181   0.0000   0.0000   0.0000   0.0000   0.0000   0.0006   0.0003   0.0000   0.0003 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0003   0.0002   0.0000   0.0000   0.0001   0.0000   0.0000   0.0086   0.0281   0.0570   1.2945   0.0227   0.0000   0.0034   1.2957   0.0090   0.0032   0.0090   0.0361   1.1029   0.0000   0.0000   0.0000   0.0000   0.0000   0.0133   0.0025   0.0059   0.0025 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0025   0.0055   0.0097   0.8939   0.0006   0.0034   0.0000   0.0097   0.0003   0.0007   0.0005   0.0014   0.0034   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0000   0.0001   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0003   0.0000   0.0000   0.0001   0.0000   0.0000   0.0004   0.0644   0.0228   0.0158   1.5157   1.2957   0.0097   0.0000   0.0054   0.8985   0.0174   0.0196   0.0595   0.0000   0.0000   0.0000   0.0000   0.0000   0.0031   0.0035   0.0008   0.0035 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0007   0.0081   0.0035   0.0004   0.9020   0.0090   0.0003   0.0054   0.0000   0.0027   0.0015   0.0005   0.0010   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0005   0.0092   0.0087   0.0051   0.0032   0.0007   0.8985   0.0027   0.0000   0.0005   0.0012   0.0032   0.0000   0.0000   0.0000   0.0000   0.0000   0.0020   0.0003   0.0001   0.0003 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0007   0.0010   0.0075   0.0004   0.0005   0.0012   0.0002   0.0001   0.0013   0.0150   1.0974   0.0157   0.0158   0.0090   0.0005   0.0174   0.0015   0.0005   0.0000   2.6383   0.0086   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0003   0.0000   0.0003 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0008   0.0011   0.0108   0.0004   0.0006   0.0017   0.0003   0.0003   0.0004   0.0548   0.1493   0.0138   0.0609   0.0361   0.0014   0.0196   0.0005   0.0012   2.6383   0.0000   0.0230   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0009   0.0000   0.0009 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0272   0.0190   0.0430   0.0181   1.1029   0.0034   0.0595   0.0010   0.0032   0.0086   0.0230   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.8630   0.0132   0.0081   0.0132 
  0.0203   0.0196   0.0240   0.0400   1.1024   0.0633   0.0009   0.0003   0.0034   0.0032   0.0084   0.0227   0.0000   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.8622   0.0131   0.0080   0.0130   0.0000   0.0000   0.0000   0.0000 
  0.0006   0.0003   0.0016   0.0135   0.0133   0.0032   0.0001   0.0005   0.0003   0.0020   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.8622   0.0000   0.9352   0.9295   0.9348   0.0000   0.0000   0.0000   0.0000 
  0.0003   0.0009   0.0007   0.0008   0.0025   0.0036   0.0000   0.0000   0.0000   0.0003   0.0003   0.0009   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0131   0.9352   0.0000   0.0007   0.0004   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0001   0.0001   0.0001   0.0059   0.0008   0.0000   0.0000   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0080   0.9295   0.0007   0.0000   0.0007   0.0000   0.0000   0.0000   0.0000 
  0.0003   0.0009   0.0007   0.0008   0.0025   0.0036   0.0000   0.0000   0.0000   0.0003   0.0003   0.0009   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0130   0.9348   0.0004   0.0007   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0017   0.0003   0.0134   0.0006   0.0133   0.0003   0.0031   0.0001   0.0020   0.0001   0.0001   0.8630   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.9352   0.9292   0.9352 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0008   0.0008   0.0009   0.0003   0.0025   0.0000   0.0035   0.0000   0.0003   0.0003   0.0009   0.0132   0.0000   0.0000   0.0000   0.0000   0.0000   0.9352   0.0000   0.0007   0.0004 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0001   0.0000   0.0059   0.0001   0.0008   0.0000   0.0001   0.0000   0.0000   0.0081   0.0000   0.0000   0.0000   0.0000   0.0000   0.9292   0.0007   0.0000   0.0007 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0008   0.0008   0.0009   0.0003   0.0025   0.0000   0.0035   0.0000   0.0003   0.0003   0.0009   0.0132   0.0000   0.0000   0.0000   0.0000   0.0000   0.9352   0.0004   0.0007   0.0000 

Freq:
    4.5856     6.8338    10.8203    18.0423    19.6442    31.9512    35.1627    40.2429    50.8581    62.0563    69.7259    79.5684    82.4264    85.5206   118.0633   147.4437   148.7124   156.2204   168.4177   186.1037   193.3231   215.4862   218.8265   254.1865   256.7944   276.3095   277.5178   279.3717   318.5974   323.9590   382.5056   383.3422   417.1054   418.4240   473.5164   479.9050   495.5498   496.7990   497.7038   500.9037   536.3144   539.9894   540.9297   542.5874   543.9171   546.9996   588.8649   645.3325   647.1790   700.7796   702.3716   727.6217   728.2540   732.0254   815.2542   820.7573   828.7040   829.4819   866.2433   879.9936   943.9236   974.5485   989.0989  1000.2623  1006.4621  1020.9020  1023.0301  1031.1335  1031.8415  1118.1483  1133.7816  1139.6628  1144.5500  1146.7477  1149.9106  1153.6310  1153.7257  1162.6101  1178.4180  1181.1724  1193.6744  1193.9779  1209.9526  1212.1236  1317.4427  1320.3478  1325.5481  1327.0491  1374.8127  1375.1202  1448.8106  1448.9203  1470.4955  1471.0882  1477.4131  1478.4405  1485.8934  1487.6916  1512.3534  1515.7552  1574.3986  1577.4883  1628.7159  1630.1461  2314.7302  2326.1013  3041.0418  3042.4704  3125.2005  3127.3657  3181.7686  3184.1851  3184.8265  3204.4241  3209.2856  3209.4026  3218.9292  3222.6008  3234.7073  3236.3659 
