Sum of electronic and zero-point Energies=          -2052.365532
Sum of electronic and thermal Energies=             -2052.336322
Sum of electronic and thermal Enthalpies=           -2052.335378
Sum of electronic and thermal Free Energies=        -2052.437398

Wiberg:
  0.0000   1.3219   0.0382   0.0984   0.0251   1.4328   0.8570   0.0080   0.0005   0.0050   0.0162   0.0612   0.0012   0.0018   0.0007   0.0107   0.0015   0.0003   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0085   0.0038   0.0021 
  1.3219   0.0000   1.3057   0.0159   0.0733   0.0155   0.0051   0.0035   0.0084   0.0085   1.0405   0.1037   0.0004   0.0012   0.0003   0.0024   0.0005   0.0001   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0015   0.0066   0.0070 
  0.0382   1.3057   0.0000   1.4605   0.0208   0.1031   0.0072   0.8978   0.0049   0.0004   0.0159   0.0596   0.0001   0.0014   0.0002   0.0005   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0085   0.0024   0.0036 
  0.0984   0.0159   1.4605   0.0000   1.3754   0.0137   0.0004   0.0054   0.8761   0.0093   0.0118   0.0058   0.0001   0.0002   0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0077   0.0269   0.0130 
  0.0251   0.0733   0.0208   1.3754   0.0000   1.3973   0.0077   0.0086   0.0040   0.0039   0.0083   0.0364   0.0001   0.0004   0.0001   0.0004   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.8973   0.0702   0.0699 
  1.4328   0.0155   0.1031   0.0137   1.3973   0.0000   0.0061   0.0004   0.0091   0.8762   0.0110   0.0035   0.0001   0.0002   0.0001   0.0013   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0079   0.0135   0.0278 
  0.8570   0.0051   0.0072   0.0004   0.0077   0.0061   0.0000   0.0007   0.0002   0.0023   0.0016   0.0004   0.0012   0.0003   0.0005   0.0201   0.0010   0.0002   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0002   0.0005 
  0.0080   0.0035   0.8978   0.0054   0.0086   0.0004   0.0007   0.0000   0.0026   0.0003   0.0016   0.0004   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0007   0.0002 
  0.0005   0.0084   0.0049   0.8761   0.0040   0.0091   0.0002   0.0026   0.0000   0.0006   0.0006   0.0011   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0027   0.0019   0.0059 
  0.0050   0.0085   0.0004   0.0093   0.0039   0.8762   0.0023   0.0003   0.0006   0.0000   0.0005   0.0010   0.0000   0.0001   0.0000   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0028   0.0057   0.0019 
  0.0162   1.0405   0.0159   0.0118   0.0083   0.0110   0.0016   0.0016   0.0006   0.0005   0.0000   2.6839   0.0021   0.0266   0.0040   0.0056   0.0008   0.0001   0.0004   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0004   0.0000   0.0000   0.0000   0.0006   0.0006   0.0007 
  0.0612   0.1037   0.0596   0.0058   0.0364   0.0035   0.0004   0.0004   0.0011   0.0010   2.6839   0.0000   0.0022   0.0425   0.0063   0.0059   0.0006   0.0001   0.0009   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0004   0.0000   0.0000   0.0000   0.0001   0.0033   0.0035 
  0.0012   0.0004   0.0001   0.0001   0.0001   0.0001   0.0012   0.0000   0.0000   0.0000   0.0021   0.0022   0.0000   1.1093   1.1472   1.1500   0.6932   0.0303   0.0309   0.0310   0.0009   0.0014   0.0004   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0018   0.0022   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0018   0.0012   0.0014   0.0002   0.0004   0.0002   0.0003   0.0000   0.0001   0.0001   0.0266   0.0425   1.1093   0.0000   0.1136   0.1157   0.0888   0.0046   0.0046   0.0169   0.0010   0.0022   0.0005   0.0001   0.0015   0.0006   0.0001   0.0001   0.0000   0.0001   0.0241   0.0389   0.0000   0.0001   0.0001   0.0000   0.0001   0.0001 
  0.0007   0.0003   0.0002   0.0001   0.0001   0.0001   0.0005   0.0000   0.0000   0.0000   0.0040   0.0063   1.1472   0.1136   0.0000   0.1231   0.0924   0.0044   0.0170   0.0049   0.0199   0.0104   0.0024   0.0013   0.0006   0.0004   0.0002   0.0002   0.0001   0.0000   0.0066   0.0076   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000 
  0.0107   0.0024   0.0005   0.0002   0.0004   0.0013   0.0201   0.0001   0.0000   0.0002   0.0056   0.0059   1.1500   0.1157   0.1231   0.0000   0.0880   0.0163   0.0048   0.0045   0.0009   0.0014   0.0004   0.0001   0.0003   0.0002   0.0000   0.0000   0.0000   0.0000   0.0037   0.0056   0.0000   0.0000   0.0000   0.0001   0.0000   0.0001 
  0.0015   0.0005   0.0000   0.0000   0.0001   0.0001   0.0010   0.0000   0.0000   0.0000   0.0008   0.0006   0.6932   0.0888   0.0924   0.0880   0.0000   0.8420   0.8796   0.8861   0.0004   0.0007   0.0003   0.0001   0.0001   0.0000   0.0000   0.0001   0.0000   0.0000   0.0005   0.0007   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0003   0.0001   0.0000   0.0000   0.0000   0.0000   0.0002   0.0000   0.0000   0.0000   0.0001   0.0001   0.0303   0.0046   0.0044   0.0163   0.8420   0.0000   0.0477   0.0486   0.0004   0.0018   0.0010   0.0007   0.0003   0.0001   0.0000   0.0002   0.0000   0.0000   0.0013   0.0006   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0002   0.0000   0.0000   0.0000   0.0004   0.0009   0.0309   0.0046   0.0170   0.0048   0.8796   0.0477   0.0000   0.0499   0.0002   0.0003   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0001   0.0001   0.0310   0.0169   0.0049   0.0045   0.8861   0.0486   0.0499   0.0000   0.0005   0.0002   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0009   0.0010   0.0199   0.0009   0.0004   0.0004   0.0002   0.0005   0.0000   0.8586   0.0053   0.0063   0.0072   0.0077   0.0023   0.0004   0.0007   0.0002   0.0016   0.0004   0.0003   0.0002   0.0005   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0014   0.0022   0.0104   0.0014   0.0007   0.0018   0.0003   0.0002   0.8586   0.0000   1.3214   1.4327   0.0382   0.0252   0.0049   0.0981   0.0080   0.0005   0.0161   0.0609   0.0085   0.0038   0.0021   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0005   0.0024   0.0004   0.0003   0.0010   0.0002   0.0002   0.0053   1.3214   0.0000   0.0156   1.3049   0.0732   0.0085   0.0160   0.0035   0.0083   1.0404   0.1048   0.0015   0.0066   0.0070   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0013   0.0001   0.0001   0.0007   0.0001   0.0001   0.0063   1.4327   0.0156   0.0000   0.1029   1.3967   0.8762   0.0137   0.0004   0.0091   0.0110   0.0035   0.0079   0.0135   0.0278   0.0000   0.0000   0.0000 
