Sum of electronic and zero-point Energies=          -1515.361031
Sum of electronic and thermal Energies=             -1515.334843
Sum of electronic and thermal Enthalpies=           -1515.333898
Sum of electronic and thermal Free Energies=        -1515.427065

Wiberg:
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0063   1.4326   0.0157   0.0000   0.1029   1.3981   0.8746   0.0136   0.0004   0.0114   0.0042   0.0000   0.0000   0.0000   0.0001   0.0013   0.0001   0.0003   0.0002   0.0091   0.0079   0.0274   0.0133 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0072   0.0400   1.3055   0.1029   0.0000   0.0211   0.0004   1.4604   0.8967   0.0165   0.0594   0.0000   0.0000   0.0000   0.0000   0.0005   0.0001   0.0002   0.0001   0.0048   0.0085   0.0036   0.0024 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0076   0.0259   0.0719   1.3981   0.0211   0.0000   0.0039   1.3764   0.0085   0.0091   0.0371   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0002   0.0000   0.0039   0.8937   0.0711   0.0714 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0023   0.0049   0.0084   0.8746   0.0004   0.0039   0.0000   0.0092   0.0002   0.0005   0.0011   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0002   0.0000   0.0006   0.0028   0.0019   0.0057 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0981   0.0160   0.0136   1.4604   1.3764   0.0092   0.0000   0.0054   0.0120   0.0061   0.0000   0.0000   0.0000   0.0000   0.0003   0.0000   0.0001   0.0000   0.8754   0.0076   0.0129   0.0265 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0007   0.0079   0.0036   0.0004   0.8967   0.0085   0.0002   0.0054   0.0000   0.0019   0.0005   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0001   0.0000   0.0026   0.0004   0.0002   0.0007 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0015   0.0169   1.0381   0.0114   0.0165   0.0091   0.0005   0.0120   0.0019   0.0000   2.7183   0.0000   0.0000   0.0000   0.0005   0.0043   0.0042   0.0004   0.0011   0.0006   0.0006   0.0008   0.0007 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0626   0.1077   0.0042   0.0594   0.0371   0.0011   0.0061   0.0005   2.7183   0.0000   0.0000   0.0000   0.0000   0.0005   0.0040   0.0058   0.0005   0.0010   0.0011   0.0001   0.0035   0.0033 
  0.0085   0.0013   0.0084   0.0076   0.8938   0.0078   0.0003   0.0004   0.0027   0.0028   0.0006   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   1.5152   1.5142   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0039   0.0064   0.0024   0.0266   0.0713   0.0132   0.0002   0.0007   0.0019   0.0057   0.0007   0.0032   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   1.5152   0.0000   0.4289   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0022   0.0067   0.0036   0.0130   0.0712   0.0273   0.0006   0.0002   0.0058   0.0019   0.0008   0.0033   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   1.5142   0.4289   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0037   0.0019   0.0010   0.0005   0.0002   0.0016   0.0020   0.0001   0.0000   0.0000   0.0048   0.0046   0.0023   0.0004   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0005   0.0000   0.0000   0.0001   0.0000   0.0193   0.0194   0.0195   0.6184   0.0000   0.0000   0.0000   0.0000 
  0.0006   0.0002   0.0001   0.0000   0.0000   0.0001   0.0023   0.0000   0.0000   0.0000   0.0004   0.0003   0.0034   0.0039   0.0016   0.0013   0.0005   0.0001   0.0001   0.0003   0.0001   0.0043   0.0040   0.0000   0.0000   0.0000   0.0193   0.0000   0.0188   0.0198   0.6239   0.0000   0.0000   0.0000   0.0000 
  0.0083   0.0004   0.0001   0.0001   0.0002   0.0003   0.0161   0.0000   0.0000   0.0002   0.0006   0.0004   0.0009   0.0006   0.0004   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0042   0.0058   0.0000   0.0000   0.0000   0.0194   0.0188   0.0000   0.0189   0.5902   0.0000   0.0000   0.0000   0.0000 
  0.0015   0.0004   0.0001   0.0001   0.0001   0.0003   0.0022   0.0000   0.0000   0.0001   0.0003   0.0003   0.0222   0.0104   0.0005   0.0003   0.0002   0.0002   0.0002   0.0001   0.0001   0.0004   0.0005   0.0000   0.0000   0.0000   0.0195   0.0198   0.0189   0.0000   0.6237   0.0000   0.0000   0.0000   0.0000 
  0.0011   0.0004   0.0001   0.0001   0.0000   0.0002   0.0019   0.0000   0.0000   0.0000   0.0005   0.0005   0.0016   0.0009   0.0004   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0011   0.0010   0.0000   0.0000   0.0000   0.6184   0.6239   0.5902   0.6237   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0005   0.0083   0.0091   0.0048   0.0039   0.0006   0.8754   0.0026   0.0006   0.0011   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0027   0.0059   0.0019 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0085   0.0013   0.0079   0.0085   0.8937   0.0028   0.0076   0.0004   0.0006   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0027   0.0000   1.5128   1.5166 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0022   0.0067   0.0274   0.0036   0.0711   0.0019   0.0129   0.0002   0.0008   0.0035   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0059   1.5128   0.0000   0.4291 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0039   0.0063   0.0133   0.0024   0.0714   0.0057   0.0265   0.0007   0.0007   0.0033   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0019   1.5166   0.4291   0.0000 

Freq:
    6.5930     9.0698    13.7450    19.0745    21.7573    39.5523    45.9699    52.2653    63.3612    66.5667    77.6026    83.9358    87.4443   102.1288   103.9083   117.4228   143.6988   149.3425   222.0547   222.3250   257.4551   257.7793   324.7121   328.8445   328.9489   349.5872   406.9473   407.3905   430.6014   430.6642   481.0275   481.4809   499.6123   499.8744   501.2768   541.5610   541.9134   553.0187   553.5059   568.7655   568.9859   642.2369   642.7948   670.5229   671.2500   731.6045   761.6096   762.1154   772.7621   772.9811   836.5145   837.0494   863.5011   863.5986   892.0922   893.3433   995.8772   996.4333  1008.6196  1010.0341  1018.5208  1019.9604  1023.5907  1038.5143  1069.0906  1105.4683  1105.6586  1120.8331  1121.1837  1124.6387  1125.8436  1192.6356  1193.2844  1308.9394  1309.1373  1374.9884  1375.2179  1379.7303  1380.0520  1440.2048  1440.5045  1479.1457  1479.2159  1605.0238  1605.1518  1616.6604  1616.7695  1653.8065  1653.8240  2381.8857  2382.6609  3218.4521  3218.5144  3222.1870  3222.9700  3235.7869  3235.9402  3237.0328  3237.2792 
