Sum of electronic and zero-point Energies=          -1985.588741
Sum of electronic and thermal Energies=             -1985.556882
Sum of electronic and thermal Enthalpies=           -1985.555938
Sum of electronic and thermal Free Energies=        -1985.664437

Wiberg:
  0.0614   0.0969   0.0562   0.0047   0.0345   0.0037   0.0003   0.0006   0.0009   0.0011   2.6606   0.0000   0.0031   0.0771   0.0088   0.0037   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0010   0.0008   0.0001   0.0032   0.0033   0.0007   0.0003   0.0002   0.0001   0.0001   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0017   0.0004   0.0001   0.0000   0.0001   0.0002   0.0012   0.0000   0.0000   0.0000   0.0031   0.0031   0.0000   1.1199   1.0119   1.1386   0.0005   0.0010   0.0003   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0041   0.0031   0.0000   0.0000   0.0000   0.8344   0.0094   0.0098   0.0099   0.0021   0.0101   0.0022   0.0028   0.0005   0.0005   0.0007   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000 
  0.0044   0.0014   0.0023   0.0003   0.0011   0.0004   0.0009   0.0001   0.0001   0.0002   0.0453   0.0771   1.1199   0.0000   0.0938   0.1199   0.0004   0.0010   0.0007   0.0001   0.0003   0.0000   0.0001   0.0000   0.0001   0.0113   0.0158   0.0000   0.0002   0.0002   0.0699   0.0064   0.0123   0.0014   0.0027   0.0024   0.0014   0.0025   0.0001   0.0006   0.0001   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000 
  0.0013   0.0003   0.0004   0.0001   0.0003   0.0002   0.0006   0.0000   0.0000   0.0000   0.0055   0.0088   1.0119   0.0938   0.0000   0.1120   0.0118   0.0137   0.0031   0.0017   0.0016   0.0010   0.0003   0.0004   0.0002   0.0806   0.1511   0.0000   0.0001   0.0001   0.0633   0.0102   0.0115   0.0016   0.0009   0.0016   0.0008   0.0056   0.0002   0.0002   0.0001   0.0003   0.0000   0.0002   0.0000   0.0001   0.0002   0.0001 
  0.0149   0.0016   0.0004   0.0002   0.0006   0.0012   0.0303   0.0001   0.0000   0.0004   0.0037   0.0037   1.1386   0.1199   0.1120   0.0000   0.0007   0.0010   0.0001   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0016   0.0037   0.0001   0.0001   0.0001   0.0686   0.0120   0.0065   0.0024   0.0015   0.0014   0.0026   0.0024   0.0006   0.0001   0.0001   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0004   0.0118   0.0007   0.0000   0.8682   0.0043   0.0057   0.0073   0.0077   0.0025   0.0004   0.0007   0.0016   0.0003   0.0000   0.0000   0.0000   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0003   0.0002   0.0006 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0010   0.0010   0.0137   0.0010   0.8682   0.0000   1.3165   1.4453   0.0342   0.0210   0.0048   0.1006   0.0082   0.0146   0.0611   0.0000   0.0000   0.0000   0.0004   0.0002   0.0000   0.0000   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0006   0.0077   0.0028   0.0023 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0007   0.0031   0.0001   0.0043   1.3165   0.0000   0.0154   1.3329   0.0772   0.0088   0.0160   0.0039   1.0383   0.0890   0.0000   0.0000   0.0000   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0088   0.0014   0.0070   0.0071 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0017   0.0001   0.0057   1.4453   0.0154   0.0000   0.1025   1.3859   0.8817   0.0135   0.0004   0.0106   0.0045   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0095   0.0076   0.0136   0.0274 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0003   0.0016   0.0001   0.0073   0.0342   1.3329   0.1025   0.0000   0.0186   0.0005   1.4492   0.8967   0.0152   0.0542   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0049   0.0077   0.0023   0.0030 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0010   0.0001   0.0077   0.0210   0.0772   1.3859   0.0186   0.0000   0.0036   1.3832   0.0083   0.0070   0.0349   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0040   0.9021   0.0722   0.0748 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0003   0.0000   0.0025   0.0048   0.0088   0.8817   0.0005   0.0036   0.0000   0.0096   0.0003   0.0004   0.0013   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0008   0.0023   0.0053   0.0017 
