Sum of electronic and zero-point Energies=          -2052.368403
Sum of electronic and thermal Energies=             -2052.339246
Sum of electronic and thermal Enthalpies=           -2052.338302
Sum of electronic and thermal Free Energies=        -2052.439995

Wiberg:
  0.0000   1.3105   0.0312   0.0834   0.0324   1.4469   0.8610   0.0078   0.0087   0.0041   0.0156   0.0574   0.0011   0.0015   0.0008   0.0103   0.0010   0.0002   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0014   0.0064   0.0100   0.0000   0.0000   0.0000 
  1.3105   0.0000   1.3111   0.0192   0.0761   0.0151   0.0051   0.0042   0.0005   0.0091   1.0419   0.1064   0.0004   0.0010   0.0004   0.0026   0.0004   0.0001   0.0004   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0087   0.0050   0.0024   0.0000   0.0000   0.0000 
  0.0312   1.3111   0.0000   1.4296   0.0153   0.0997   0.0071   0.8760   0.0089   0.0004   0.0164   0.0615   0.0001   0.0014   0.0002   0.0008   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0076   0.0329   0.0151   0.0000   0.0000   0.0000 
  0.0834   0.0192   1.4296   0.0000   1.3677   0.0148   0.0005   0.0050   0.0037   0.0085   0.0116   0.0070   0.0001   0.0002   0.0001   0.0003   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.9034   0.0708   0.0718   0.0000   0.0000   0.0000 
  0.0324   0.0761   0.0153   1.3677   0.0000   1.4174   0.0085   0.0095   0.8827   0.0039   0.0080   0.0377   0.0001   0.0001   0.0001   0.0003   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0080   0.0121   0.0282   0.0000   0.0000   0.0000 
  1.4469   0.0151   0.0997   0.0148   1.4174   0.0000   0.0061   0.0004   0.0047   0.8966   0.0115   0.0044   0.0001   0.0002   0.0002   0.0016   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0088   0.0021   0.0032   0.0000   0.0000   0.0000 
  0.8610   0.0051   0.0071   0.0005   0.0085   0.0061   0.0000   0.0006   0.0003   0.0023   0.0016   0.0004   0.0012   0.0003   0.0005   0.0177   0.0006   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0001   0.0001   0.0000   0.0000   0.0000 
  0.0078   0.0042   0.8760   0.0050   0.0095   0.0004   0.0006   0.0000   0.0006   0.0003   0.0017   0.0004   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0028   0.0022   0.0066   0.0000   0.0000   0.0000 
  0.0087   0.0005   0.0089   0.0037   0.8827   0.0047   0.0003   0.0006   0.0000   0.0026   0.0004   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0027   0.0057   0.0018   0.0000   0.0000   0.0000 
  0.0041   0.0091   0.0004   0.0085   0.0039   0.8966   0.0023   0.0003   0.0026   0.0000   0.0005   0.0009   0.0000   0.0001   0.0000   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0002   0.0007   0.0000   0.0000   0.0000 
  0.0156   1.0419   0.0164   0.0116   0.0080   0.0115   0.0016   0.0017   0.0004   0.0005   0.0000   2.6744   0.0021   0.0300   0.0048   0.0081   0.0007   0.0001   0.0009   0.0001   0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0018   0.0004   0.0000   0.0000   0.0000 
  0.0574   0.1064   0.0615   0.0070   0.0377   0.0044   0.0004   0.0004   0.0000   0.0009   2.6744   0.0000   0.0023   0.0473   0.0075   0.0093   0.0006   0.0001   0.0016   0.0002   0.0001   0.0003   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0010   0.0033   0.0002   0.0000   0.0000   0.0000 
  0.0011   0.0004   0.0001   0.0001   0.0001   0.0001   0.0012   0.0000   0.0000   0.0000   0.0021   0.0023   0.0000   1.1067   1.1589   1.1410   0.6928   0.0302   0.0305   0.0311   0.0017   0.0016   0.0004   0.0002   0.0001   0.0001   0.0001   0.0001   0.0000   0.0000   0.0007   0.0007   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
