Sum of electronic and zero-point Energies=          -2052.367498
Sum of electronic and thermal Energies=             -2052.338360
Sum of electronic and thermal Enthalpies=           -2052.337415
Sum of electronic and thermal Free Energies=        -2052.439201

Wiberg:
  0.0000   1.3078   0.0317   0.0836   0.0322   1.4475   0.8587   0.0078   0.0087   0.0041   0.0158   0.0585   0.0012   0.0020   0.0008   0.0109   0.0015   0.0003   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0014   0.0064   0.0100   0.0000   0.0000   0.0000 
  1.3078   0.0000   1.3121   0.0191   0.0759   0.0150   0.0052   0.0042   0.0005   0.0091   1.0433   0.1071   0.0004   0.0013   0.0004   0.0023   0.0004   0.0001   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0087   0.0050   0.0024   0.0000   0.0000   0.0000 
  0.0317   1.3121   0.0000   1.4296   0.0154   0.0996   0.0071   0.8756   0.0089   0.0004   0.0162   0.0608   0.0001   0.0014   0.0003   0.0004   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0076   0.0329   0.0151   0.0000   0.0000   0.0000 
  0.0836   0.0191   1.4296   0.0000   1.3682   0.0148   0.0005   0.0050   0.0037   0.0085   0.0116   0.0069   0.0001   0.0001   0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.9032   0.0708   0.0717   0.0000   0.0000   0.0000 
  0.0322   0.0759   0.0154   1.3682   0.0000   1.4169   0.0085   0.0095   0.8825   0.0039   0.0078   0.0376   0.0001   0.0006   0.0002   0.0004   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0080   0.0121   0.0283   0.0000   0.0000   0.0000 
  1.4475   0.0150   0.0996   0.0148   1.4169   0.0000   0.0063   0.0004   0.0047   0.8963   0.0116   0.0049   0.0001   0.0002   0.0001   0.0013   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0088   0.0022   0.0032   0.0000   0.0000   0.0000 
  0.8587   0.0052   0.0071   0.0005   0.0085   0.0063   0.0000   0.0006   0.0003   0.0022   0.0015   0.0003   0.0012   0.0004   0.0006   0.0205   0.0011   0.0002   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0001   0.0001   0.0000   0.0000   0.0000 
  0.0078   0.0042   0.8756   0.0050   0.0095   0.0004   0.0006   0.0000   0.0006   0.0003   0.0017   0.0004   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0028   0.0022   0.0066   0.0000   0.0000   0.0000 
  0.0087   0.0005   0.0089   0.0037   0.8825   0.0047   0.0003   0.0006   0.0000   0.0026   0.0004   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0027   0.0057   0.0018   0.0000   0.0000   0.0000 
  0.0041   0.0091   0.0004   0.0085   0.0039   0.8963   0.0022   0.0003   0.0026   0.0000   0.0006   0.0011   0.0000   0.0001   0.0000   0.0003   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0002   0.0007   0.0000   0.0000   0.0000 
