Sum of electronic and zero-point Energies=          -2020.506535
Sum of electronic and thermal Energies=             -2020.476869
Sum of electronic and thermal Enthalpies=           -2020.475925
Sum of electronic and thermal Free Energies=        -2020.577908

Wiberg:
  0.0000   1.3442   0.0367   0.0827   0.0249   1.4153   0.8498   0.0005   0.0094   0.0041   0.0171   0.0677   0.0015   0.0030   0.0013   0.0143   0.0017   0.0003   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0093   0.0023   0.0029   0.0003 
  1.3442   0.0000   1.2689   0.0216   0.0814   0.0151   0.0055   0.0093   0.0004   0.0088   1.0363   0.0979   0.0004   0.0017   0.0004   0.0019   0.0004   0.0001   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0097   0.0181   0.0109   0.0005 
  0.0367   1.2689   0.0000   1.4316   0.0177   0.0942   0.0070   0.0036   0.0085   0.0004   0.0119   0.0487   0.0001   0.0013   0.0003   0.0004   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.9975   0.0519   0.0181   0.0173 
  0.0827   0.0216   1.4316   0.0000   1.3910   0.0156   0.0004   0.8919   0.0036   0.0095   0.0124   0.0094   0.0001   0.0001   0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0154   0.0346   0.0073   0.0005 
  0.0249   0.0814   0.0177   1.3910   0.0000   1.4369   0.0083   0.0043   0.9052   0.0040   0.0071   0.0375   0.0001   0.0009   0.0003   0.0005   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0083   0.0015   0.0016   0.0001 
  1.4153   0.0151   0.0942   0.0156   1.4369   0.0000   0.0067   0.0090   0.0038   0.8996   0.0114   0.0044   0.0001   0.0002   0.0001   0.0009   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0047   0.0136   0.0035   0.0001 
  0.8498   0.0055   0.0070   0.0004   0.0083   0.0067   0.0000   0.0002   0.0004   0.0022   0.0017   0.0003   0.0013   0.0009   0.0010   0.0294   0.0016   0.0003   0.0002   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0001   0.0003   0.0001 
  0.0005   0.0093   0.0036   0.8919   0.0043   0.0090   0.0002   0.0000   0.0026   0.0005   0.0007   0.0011   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0024   0.0012   0.0021   0.0001 
  0.0094   0.0004   0.0085   0.0036   0.9052   0.0038   0.0004   0.0026   0.0000   0.0026   0.0005   0.0001   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0005   0.0001   0.0000 
  0.0041   0.0088   0.0004   0.0095   0.0040   0.8996   0.0022   0.0005   0.0026   0.0000   0.0006   0.0014   0.0000   0.0001   0.0000   0.0003   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0001   0.0000   0.0000 
  0.0171   1.0363   0.0119   0.0124   0.0071   0.0114   0.0017   0.0007   0.0005   0.0006   0.0000   2.6876   0.0015   0.0210   0.0030   0.0023   0.0006   0.0001   0.0011   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0025   0.0127   0.0019   0.0001 
  0.0677   0.0979   0.0487   0.0094   0.0375   0.0044   0.0003   0.0011   0.0001   0.0014   2.6876   0.0000   0.0017   0.0338   0.0048   0.0023   0.0006   0.0001   0.0022   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0013   0.0173   0.0028   0.0001 
  0.0015   0.0004   0.0001   0.0001   0.0001   0.0001   0.0013   0.0000   0.0000   0.0000   0.0015   0.0017   0.0000   1.1137   1.1433   1.1561   0.6905   0.0299   0.0301   0.0305   0.0008   0.0014   0.0005   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0015   0.0018   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000 
  0.0030   0.0017   0.0013   0.0001   0.0009   0.0002   0.0009   0.0000   0.0000   0.0001   0.0210   0.0338   1.1137   0.0000   0.1149   0.1198   0.0885   0.0046   0.0041   0.0167   0.0006   0.0021   0.0012   0.0001   0.0013   0.0011   0.0001   0.0001   0.0000   0.0000   0.0128   0.0209   0.0001   0.0003   0.0001   0.0000   0.0001   0.0004   0.0001   0.0000 
  0.0013   0.0004   0.0003   0.0001   0.0003   0.0001   0.0010   0.0000   0.0000   0.0000   0.0030   0.0048   1.1433   0.1149   0.0000   0.1226   0.0915   0.0043   0.0167   0.0048   0.0209   0.0115   0.0019   0.0010   0.0003   0.0004   0.0003   0.0002   0.0001   0.0000   0.0049   0.0070   0.0001   0.0002   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000 
  0.0143   0.0019   0.0004   0.0002   0.0005   0.0009   0.0294   0.0000   0.0001   0.0003   0.0023   0.0023   1.1561   0.1198   0.1226   0.0000   0.0893   0.0164   0.0048   0.0046   0.0013   0.0017   0.0005   0.0001   0.0002   0.0002   0.0000   0.0000   0.0000   0.0000   0.0013   0.0019   0.0000   0.0001   0.0000   0.0000   0.0001   0.0001   0.0000   0.0000 
  0.0017   0.0004   0.0000   0.0000   0.0001   0.0001   0.0016   0.0000   0.0000   0.0001   0.0006   0.0006   0.6905   0.0885   0.0915   0.0893   0.0000   0.8511   0.8692   0.8837   0.0004   0.0006   0.0003   0.0002   0.0001   0.0001   0.0000   0.0001   0.0000   0.0000   0.0011   0.0018   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0003   0.0001   0.0000   0.0000   0.0000   0.0000   0.0003   0.0000   0.0000   0.0000   0.0001   0.0001   0.0299   0.0046   0.0043   0.0164   0.8511   0.0000   0.0476   0.0488   0.0007   0.0021   0.0010   0.0007   0.0002   0.0001   0.0001   0.0002   0.0000   0.0000   0.0002   0.0003   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0002   0.0002   0.0001   0.0000   0.0000   0.0000   0.0002   0.0000   0.0000   0.0000   0.0011   0.0022   0.0301   0.0041   0.0167   0.0048   0.8692   0.0476   0.0000   0.0492   0.0001   0.0003   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0002   0.0000   0.0000   0.0000   0.0001   0.0002   0.0305   0.0167   0.0048   0.0046   0.8837   0.0488   0.0492   0.0000   0.0003   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0003   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
