Sum of electronic and zero-point Energies=          -1643.330092
Sum of electronic and thermal Energies=             -1643.306044
Sum of electronic and thermal Enthalpies=           -1643.305099
Sum of electronic and thermal Free Energies=        -1643.393264

Wiberg:
  0.0000   1.3082   0.0409   0.0930   0.0258   1.4516   0.8622   0.0080   0.0004   0.0092   0.0040   0.0168   0.0626   0.0011   0.0018   0.0007   0.0103   0.0015   0.0003   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  1.3082   0.0000   1.2958   0.0171   0.0785   0.0150   0.0051   0.0035   0.0090   0.0005   0.0091   1.0538   0.1166   0.0004   0.0013   0.0003   0.0021   0.0004   0.0001   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0409   1.2958   0.0000   1.4760   0.0207   0.0989   0.0072   0.9019   0.0039   0.0090   0.0004   0.0164   0.0608   0.0001   0.0013   0.0002   0.0004   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0930   0.0171   1.4760   0.0000   1.3977   0.0124   0.0004   0.0055   0.9010   0.0036   0.0095   0.0131   0.0086   0.0001   0.0002   0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0258   0.0785   0.0207   1.3977   0.0000   1.4200   0.0087   0.0097   0.0041   0.9069   0.0040   0.0100   0.0430   0.0001   0.0005   0.0002   0.0004   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  1.4516   0.0150   0.0989   0.0124   1.4200   0.0000   0.0063   0.0004   0.0093   0.0038   0.9004   0.0121   0.0058   0.0001   0.0002   0.0001   0.0012   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.8622   0.0051   0.0072   0.0004   0.0087   0.0063   0.0000   0.0007   0.0003   0.0004   0.0023   0.0016   0.0004   0.0011   0.0004   0.0006   0.0194   0.0011   0.0002   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0080   0.0035   0.9019   0.0055   0.0097   0.0004   0.0007   0.0000   0.0027   0.0005   0.0003   0.0016   0.0004   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0004   0.0090   0.0039   0.9010   0.0041   0.0093   0.0003   0.0027   0.0000   0.0026   0.0005   0.0007   0.0013   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0092   0.0005   0.0090   0.0036   0.9069   0.0038   0.0004   0.0005   0.0026   0.0000   0.0026   0.0004   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0040   0.0091   0.0004   0.0095   0.0040   0.9004   0.0023   0.0003   0.0005   0.0026   0.0000   0.0006   0.0012   0.0000   0.0001   0.0000   0.0003   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0168   1.0538   0.0164   0.0131   0.0100   0.0121   0.0016   0.0016   0.0007   0.0004   0.0006   0.0000   2.6725   0.0020   0.0234   0.0034   0.0045   0.0008   0.0001   0.0007   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0003 
  0.0626   0.1166   0.0608   0.0086   0.0430   0.0058   0.0004   0.0004   0.0013   0.0000   0.0012   2.6725   0.0000   0.0021   0.0365   0.0053   0.0046   0.0006   0.0002   0.0015   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0003 
  0.0011   0.0004   0.0001   0.0001   0.0001   0.0001   0.0011   0.0000   0.0000   0.0000   0.0000   0.0020   0.0021   0.0000   1.1149   1.1481   1.1531   0.6909   0.0297   0.0301   0.0303   0.0009   0.0013   0.0004   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0017   0.0020 
  0.0018   0.0013   0.0013   0.0002   0.0005   0.0002   0.0004   0.0000   0.0001   0.0000   0.0001   0.0234   0.0365   1.1149   0.0000   0.1148   0.1176   0.0902   0.0048   0.0044   0.0170   0.0009   0.0019   0.0005   0.0001   0.0013   0.0005   0.0001   0.0001   0.0000   0.0000   0.0001   0.0212   0.0339 
  0.0007   0.0003   0.0002   0.0001   0.0002   0.0001   0.0006   0.0000   0.0000   0.0000   0.0000   0.0034   0.0053   1.1481   0.1148   0.0000   0.1235   0.0933   0.0044   0.0169   0.0048   0.0189   0.0099   0.0023   0.0012   0.0006   0.0004   0.0002   0.0002   0.0001   0.0001   0.0000   0.0060   0.0068 
  0.0103   0.0021   0.0004   0.0002   0.0004   0.0012   0.0194   0.0001   0.0000   0.0001   0.0003   0.0045   0.0046   1.1531   0.1176   0.1235   0.0000   0.0892   0.0164   0.0047   0.0046   0.0009   0.0013   0.0004   0.0001   0.0003   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0033   0.0049 
  0.0015   0.0004   0.0000   0.0000   0.0001   0.0001   0.0011   0.0000   0.0000   0.0000   0.0000   0.0008   0.0006   0.6909   0.0902   0.0933   0.0892   0.0000   0.8447   0.8737   0.8829   0.0004   0.0007   0.0003   0.0001   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0005   0.0007 
  0.0003   0.0001   0.0000   0.0000   0.0000   0.0000   0.0002   0.0000   0.0000   0.0000   0.0000   0.0001   0.0002   0.0297   0.0048   0.0044   0.0164   0.8447   0.0000   0.0475   0.0485   0.0004   0.0017   0.0010   0.0006   0.0002   0.0001   0.0000   0.0002   0.0000   0.0000   0.0000   0.0011   0.0006 
  0.0001   0.0002   0.0001   0.0000   0.0000   0.0000   0.0002   0.0000   0.0000   0.0000   0.0000   0.0007   0.0015   0.0301   0.0044   0.0169   0.0047   0.8737   0.0475   0.0000   0.0494   0.0002   0.0003   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001 
  0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0303   0.0170   0.0048   0.0046   0.8829   0.0485   0.0494   0.0000   0.0005   0.0002   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0009   0.0009   0.0189   0.0009   0.0004   0.0004   0.0002   0.0005   0.0000   0.8640   0.0053   0.0065   0.0072   0.0087   0.0023   0.0004   0.0007   0.0004   0.0003   0.0016   0.0004 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0013   0.0019   0.0099   0.0013   0.0007   0.0017   0.0003   0.0002   0.8640   0.0000   1.3087   1.4513   0.0409   0.0260   0.0040   0.0925   0.0079   0.0092   0.0004   0.0167   0.0620 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0005   0.0023   0.0004   0.0003   0.0010   0.0002   0.0001   0.0053   1.3087   0.0000   0.0151   1.2941   0.0784   0.0091   0.0173   0.0035   0.0005   0.0090   1.0534   0.1177 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0012   0.0001   0.0001   0.0006   0.0001   0.0001   0.0065   1.4513   0.0151   0.0000   0.0988   1.4196   0.9004   0.0124   0.0004   0.0038   0.0093   0.0121   0.0056 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0013   0.0006   0.0003   0.0000   0.0002   0.0000   0.0000   0.0072   0.0409   1.2941   0.0988   0.0000   0.0207   0.0004   1.4762   0.9022   0.0090   0.0039   0.0167   0.0617 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0005   0.0004   0.0002   0.0000   0.0001   0.0000   0.0000   0.0087   0.0260   0.0784   1.4196   0.0207   0.0000   0.0040   1.3974   0.0097   0.9069   0.0041   0.0101   0.0432 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0023   0.0040   0.0091   0.9004   0.0004   0.0040   0.0000   0.0095   0.0003   0.0026   0.0005   0.0006   0.0011 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0002   0.0000   0.0001   0.0002   0.0000   0.0000   0.0004   0.0925   0.0173   0.0124   1.4762   1.3974   0.0095   0.0000   0.0055   0.0036   0.9009   0.0132   0.0089 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0007   0.0079   0.0035   0.0004   0.9022   0.0097   0.0003   0.0055   0.0000   0.0005   0.0027   0.0016   0.0004 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0092   0.0005   0.0038   0.0090   0.9069   0.0026   0.0036   0.0005   0.0000   0.0026   0.0004   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0004   0.0090   0.0093   0.0039   0.0041   0.0005   0.9009   0.0027   0.0026   0.0000   0.0007   0.0014 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0003   0.0017   0.0212   0.0060   0.0033   0.0005   0.0011   0.0001   0.0001   0.0016   0.0167   1.0534   0.0121   0.0167   0.0101   0.0006   0.0132   0.0016   0.0004   0.0007   0.0000   2.6728 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0003   0.0020   0.0339   0.0068   0.0049   0.0007   0.0006   0.0001   0.0001   0.0004   0.0620   0.1177   0.0056   0.0617   0.0432   0.0011   0.0089   0.0004   0.0000   0.0014   2.6728   0.0000 

Freq:
